"Barcode","Area","AreaPerDay","InitialSize","MeanVariance","Round","Replicate","Clover","Rhizobium","NS","EW","n.stolons","weight","growth_per_day","EndSize","HasChangedColor","Measurements","HueRate","StartHue","TimeToGreen"
"549","2350",1018360.75,72852.7651515152,23794.9,4234.99978353127,1,1,"Ilona_0102","MIX",31,28,4,47.3,0.909615384615385,197369,TRUE,37,0.864898539859035,66.2294025017342,10
"550","2351",630535.65,46486.1625,14660.4,4214.956582843,1,2,"Ilona_0742","SM42",30,28,4,33.92,0.665098039215686,201023,TRUE,46,0.495469804592736,59.9490439156071,13
"551","2352",348353.45,26420.2175675676,11654.4,4184.75908304591,1,2,"Mrida_0426","SM42",29,28,4,22.73,0.445686274509804,166737,TRUE,47,0.768272628399113,56.6641852908595,11
"552","2353",170877.25,19156.6013513513,6263,3011.74359836512,1,2,"Aearl_0749","SM113",28,28,4,8.28,0.188181818181818,126100,TRUE,40,0.350249323360286,56.594806512965,20
"553","2354",320772.1,24434.7121621622,26953.4,3893.78618720711,1,2,"Banna_0101","SM106",27,28,4,18.41,0.418409090909091,129977,TRUE,40,0.355879532339543,59.9827910725225,10
"554","2355",60595.05,4000.02837837838,6591.7,1726.75710339388,1,2,"Aearl_0749","SM101",26,28,4,3.19,0.0725,28172,TRUE,40,0.0402588066931335,57.75641364844,19
"555","2356",153307.65,19695.0569444444,10399.9,3417.91131597419,1,2,"Ctain_1060","SM38",25,28,4,9.76,0.216888888888889,153148,TRUE,39,0.0600350064498078,58.6967319605359,21
"556","2357",904733.5,60055.1932432432,11180.1,4333.30993121993,1,2,"Llanc_0851","MIX",24,28,4,34.6,0.67843137254902,207276,TRUE,47,0.884721206363975,59.3589468266,7
"557","2358",373885.05,32961.2442857143,15885.8,4381.54662014372,1,1,"Aearl_0104","SM158",23,28,4,21.9,0.421153846153846,164899,TRUE,41,0.561077878334102,64.9384635016605,11
"558","2359",470981.2,39895.2044117647,28860.4,3647.84896898065,1,1,"Rbani_0957","SM42",22,28,4,29.5,0.567307692307692,162793,TRUE,39,0.0298566853630387,72.795845631621,14
"559","2360",552628.05,42570.5014705882,25347.7,3975.68419966883,1,1,"Mrida_0644","SM110",21,28,4,36.73,0.706346153846154,142434,TRUE,42,0.375283002991612,67.6816103703605,14
"560","2361",514403.15,30153.4763888889,9743.2,2879.70872128259,1,2,"Aearl_0749","SM84",40,29,4,12.08,0.274545454545455,141924,TRUE,39,0.668961950431151,65.1503698824108,1
"561","2362",753865.2,52292.9914285714,23645.9,2907.00715987943,1,1,"Kdike_0853","MIX",39,29,4,37.33,0.717884615384615,183506,TRUE,42,0.845043482252164,65.8246091765207,9
"562","2363",490017.35,41962.7028571429,10063.1,2308.04613989729,1,1,"Aearl_0749","SM11",38,29,4,27.09,0.520961538461538,188056,TRUE,45,1.01497605830213,61.6724954264345,10
"563","2364",1618386.4,85630.7405405405,22790.2,3130.04902876296,1,2,"Aearl_0749","SM154C",37,29,4,37.39,0.890238095238095,202563,FALSE,38,0.135989695277785,72.9501784879474,8
"564","2365",500539.75,41772.3928571429,10758.5,2779.95258741121,1,1,"Aearl_0749","SM145B",36,29,4,25.98,0.499615384615385,166304,TRUE,42,0.938317799745416,60.3488597787655,9
"565","2366",957864,57775.7857142857,34223,2186.97743793196,1,2,"Aearl_0646","SM126B",35,29,4,14.71,0.350238095238095,179180,FALSE,36,0.122110591588653,71.6911335165737,1
"566","2367",537196.25,39406.1285714286,17973.5,2588.71397280735,1,1,"Rling_0521","SM42",34,29,4,29.8,0.573076923076923,151117,TRUE,44,0.135747080060922,68.0252366882161,14
"567","2368",472098.7,38667.8828571429,11919.3,1946.35244288984,1,2,"Ancor_1057","SM42",33,29,4,23.55,0.461764705882353,200439,TRUE,45,0.608293931390052,59.4310617743525,2
"568","2369",1319215.7,68079.7657142857,61944.4,3530.28653270152,1,2,"Ctain_0109","SM54",32,29,4,46.49,1.03311111111111,199914,FALSE,39,0.0415459735390266,73.9771283428974,23
"569","2370",1937900.4,102148.568571429,35228.2,2937.68378982628,1,2,"Clfin_0533","SM91",31,29,4,40.43,0.918863636363636,232309,TRUE,38,0.329452060437959,64.0347238496919,1
"570","2371",310955.2,25524.1271428571,41351.2,3180.38219928187,1,1,"Ctain_0951","SM133A",30,29,4,18.8,0.361538461538462,188709,TRUE,45,-0.28084776673017,62.8935458420536,28
"571","2372",277185,29861.7642857143,11384.3,3476.17908637292,1,1,"Ilona_0953","SM42",29,29,4,23.72,0.456153846153846,163491,TRUE,42,0.378558109506957,61.1542412719107,12
"572","2373",675473.45,49576.9485714286,15383.9,3423.9637308219,1,1,"Ancor_0101","SM128B",28,29,4,27.4,0.526923076923077,182472.5,TRUE,42,0.801694973090116,62.9836294945393,9
"573","2374",688953.75,51616.1357142857,31373.5,3086.49172739086,1,1,"Clfin_0425","SM37",27,29,4,38.78,0.745769230769231,189202,TRUE,39,1.23308765030327,66.66605956665,10
"574","2375",1740344,141368.780952381,42818.9,5795.87966960908,1,2,"Sster_0643","SM7",26,29,4,44.65,0.992222222222222,211759,TRUE,25,0.26571417361533,67.3782075369,17
"575","2376",98503.75,3513.03378378379,6292.1,1170.58271757845,1,2,"Aearl_0749","SM132",25,29,4,4.48,0.106666666666667,6122,FALSE,38,-0.284675974086186,56.8412420530368,25
"576","2377",104592.3,10511.0014285714,9798.6,2115.12639772767,1,1,"Aearl_0749","SM167",24,29,4,8.19,0.1575,64306,TRUE,45,0.128005444325165,61.6662389708767,12
"577","2378",368168,35557.35,9919.7,2405.93886723737,1,1,"Aearl_0749","SM13",23,29,4,20.25,0.389423076923077,147221,TRUE,41,0.898902493158142,61.5913568564833,9
"578","2379",186879.55,16045.1837837838,16441.9,2117.52060768461,1,2,"Clfin_0533","SM89",22,29,4,7.49,0.170227272727273,105185,TRUE,40,-0.0404600774365305,59.0700665233946,22
"579","2380",170605.5,10224.6932432432,17113.6,3434.48289904844,1,2,"Aalon_0307","MIX",21,29,4,10.87,0.213137254901961,64151,FALSE,47,0.0987212001072512,60.750053487015,33
"580","2381",256319.05,19053.3256756757,29912.6,3135.8152971069,1,2,"Lflex_0642","SM153C",40,30,4,11.1,0.264285714285714,108713,TRUE,38,-0.241106089022262,63.6024176642237,19
"581","2382",495079.25,38676.5571428571,29824.3,2961.18263391347,1,1,"Banna_0101","SM42",39,30,4,31.38,0.603461538461538,186980,TRUE,45,0.508551255298073,66.1434928190862,12
"582","2383",774541.6,54817.5220588235,15191.9,3191.98013767019,1,1,"Aearl_0104","SM10",38,30,4,34.68,0.666923076923077,196942,TRUE,44,0.972448568243288,65.0971575626517,9
"583","2384",533597,41896.7785714286,22661,3219.38772804328,1,1,"Rling_0521","SM108",37,30,4,37.06,0.712692307692308,130343,TRUE,45,0.545755650306835,67.7515640959448,12
"584","2385",112710.1,3434.81351351351,3979.9,900.444695854749,1,2,"Aearl_0749","SM73",36,30,4,3.57,0.0811363636363636,11635,TRUE,40,0.480499666173074,65.1782590992189,25
"585","2386",353955.5,33793.0428571429,32004.5,3244.87522531839,1,2,"Banna_0627","SM143",35,30,4,18.53,0.441190476190476,151884,TRUE,36,-0.104018996116308,68.5409940791816,18
"586","2387",515680.3,45048.7085714286,15837.4,2973.33031501708,1,1,"Aearl_0749","SM120",34,30,4,26.52,0.51,196499,TRUE,45,0.747922784100611,63.141393460871,11
"587","2388",590840.5,49468.2642857143,15116.2,3289.99426005402,1,1,"Aearl_0749","SM152C",33,30,4,26.78,0.515,194082,TRUE,45,1.11819848522949,63.5891022549387,9
"588","2389",1696012.65,92983.8042857143,33962.7,3617.31853870369,1,2,"Aearl_0749","SM99B",32,30,4,39.73,0.902954545454545,223980,TRUE,38,0.397298679750562,67.5706309461324,19
"589","2390",157877.25,16855.9857142857,11621.8,2505.85376356327,1,1,"Aearl_0749","SM153A",31,30,4,12.98,0.249615384615385,146040,TRUE,45,-0.113394667882875,60.746707012971,15
"590","2391",764823.3,57424.5455882353,20446.3,4087.92221698854,1,1,"Aearl_0749","SM17",30,30,4,27.77,0.534038461538462,208836,TRUE,43,1.10658193504938,61.5803232539821,7
"591","2392",637650,50171.9642857143,30486.8,3953.76672942783,1,1,"Kdike_0311","MIX",29,30,4,40.76,0.783846153846154,193906,TRUE,44,0.604279108802634,66.6773197143536,10
"592","2393",1028794.4,56014.5972972973,39766.3,3834.92748100995,1,2,"Rbani_0432","SM42",28,30,4,29.66,0.58156862745098,186410,TRUE,47,0.734807471244276,65.8936517227892,6
"593","2394",230172.5,15721.9554054054,5943.4,2090.36013246769,1,2,"Aearl_0851","SM42",27,30,4,9.95,0.195098039215686,104930,TRUE,47,0.933917900763634,58.6408293806676,12
"594","2395",255938.55,26339.2661764706,22409.1,3535.22169950886,1,1,"Banca_0417","SM90",26,30,4,23.89,0.459423076923077,154855,TRUE,40,0.158011189199956,65.1673904035964,13
"595","2396",394577.55,19734.2445945946,19655.2,3922.00245953734,1,2,"Ancor_1057","SM6",25,30,4,11.19,0.248666666666667,76384,FALSE,41,0.438474220461701,60.4166878573947,2
"596","2397",86188.25,8734.62857142857,14243.4,3275.4452312268,1,1,"Ilona_0427","SM156",24,30,4,9.14,0.175769230769231,63762,TRUE,44,0.0318765779257302,62.2663141828467,13
"597","2398",404668.85,35112.6171428571,27378.3,3070.78058671335,1,1,"Rbani_0957","SM60",23,30,4,27.44,0.527692307692308,135182,TRUE,40,0.203690010062123,68.48931515357,13
"598","2399",1418473.15,71956.8722222222,29219.6,4383.17525680087,1,2,"Volin_0510","SM12",22,30,4,47.7,1.06,181360,TRUE,40,0.518768557969609,66.9529389818947,22
"599","2400",352969.5,33651.2214285714,16422,3200.6617272627,1,1,"Ilona_0314","SM8",21,30,4,18.47,0.355192307692308,153925.5,TRUE,40,0.338591666468147,64.69143112355,12
"600","2401",882464.6,54589.9671428571,29000.6,3145.21804019926,1,1,"Volin_0721","SM119",40,31,4,31.24,0.600769230769231,192905,FALSE,45,0.376890568539645,67.8088256517605,9
"601","2402",1586730.25,75971.625,82440.5,2271.9019365844,1,2,"Banna_0947","SM63",39,31,4,50.34,1.14409090909091,216067.5,TRUE,39,0.127495724433579,72.9506977632425,21
"602","2403",627055.45,50086.9569444444,9494.8,1892.70414820459,1,2,"Aearl_0749","SM148B",38,31,4,13.37,0.318333333333333,182501.5,FALSE,37,0.0226195581664677,64.8332637754,23
"603","2404",1094629.85,67015.7041666667,33439.3,3548.86872219641,1,2,"Aalon_0205","SM155B",37,31,4,29.29,0.697380952380952,204508,FALSE,37,-0.0633831184363785,68.8288833508462,18
"604","2405",1185271.8,79917.8585714286,17728.9,3251.85702913617,1,2,"Aearl_0749","SM36",36,31,4,35.21,0.782444444444444,224054,TRUE,39,0.219295494668441,65.1638214326425,19
"605","2406",809278.35,61340.51,15313.7,2919.79832738597,1,1,"Aearl_0749","SM6",35,31,4,29.09,0.559423076923077,221032,TRUE,42,0.845906621162039,61.9282664558917,7
"606","2407",884369.85,57219.855882353,24517.4,2985.57901095708,1,1,"Llanc_0437","MIX",34,31,4,36.76,0.706923076923077,168594,TRUE,40,0.700863362797917,64.5566788131417,7
"607","2408",1124900.15,57718.3689189189,28759.2,3119.87368672383,1,2,"Kdike_0413","SM4",33,31,4,30.18,0.670666666666667,184237,TRUE,41,0.435699488883133,66.9586324694462,1
"608","2409",464637.3,41277.9228571429,14257.6,2441.77551957433,1,1,"Aearl_0749","SM9",32,31,4,14.38,0.276538461538462,186903,TRUE,43,0.745788111502738,63.938446943225,9
"609","2410",1940060.65,87716.727027027,78195.7,3527.67983548861,1,2,"Banca_0417","SM131",31,31,4,56.5,1.3452380952381,222542,TRUE,38,0.10854262768987,77.0630327281256,24
"610","2411",541063.1,36074.0314285714,23924.8,2918.67147804181,1,1,"Banca_0846","SM71",30,31,4,30.47,0.585961538461538,151913,TRUE,45,0.517909373978008,62.99697934704,11
"611","2412",162844,9109.76351351351,4344.5,1242.09475000241,1,2,"Aearl_0953","SM42",29,31,4,5.53,0.10843137254902,55114,TRUE,47,0.660478505982174,56.8679875369947,1
"612","2413",242688.2,24904.8027027027,7400.4,2067.05330250807,1,2,"Aearl_0749","SM7",28,31,4,14.32,0.318222222222222,157307,TRUE,41,-0.0415650882271963,65.7664173609,22
"613","2414",136293.85,8363.33142857143,23008.3,2398.27088758093,1,1,"Rling_0204","SM11",27,31,4,26.37,0.507115384615385,65216,FALSE,45,-0.143089888693959,69.9354766704475,39
"614","2415",144477.9,8262.80135135135,15967.2,2448.63763202071,1,2,"Aearl_0749","SM96",26,31,4,6.63,0.150681818181818,76538,TRUE,40,-0.0626092401098019,72.576545592885,22
"615","2416",224134.85,21669.4424242424,25362.6,3616.6225214919,1,1,"Clfin_0961","SM122A",25,31,4,17.21,0.330961538461538,111155,TRUE,40,0.194949731640461,63.3358006964761,13
"616","2417",110244.8,15258.5534482759,4878.2,1442.97094467155,1,2,"Aearl_0749","SM30",24,31,4,5.55,0.123333333333333,86083,TRUE,32,0.463268224768272,56.3095253293722,18
"617","2418",1374204.75,88852.974137931,30347,3398.16583862055,1,2,"Sster_0750","SM42",23,31,4,49.32,0.967058823529412,219609,TRUE,33,0.711222465991635,62.427387098685,7
"618","2419",525467.4,40374.55,17412.2,2984.7343036442,1,1,"Ctain_0317","MIX",22,31,4,30.95,0.595192307692308,132833,TRUE,43,0.76469885801291,63.4331763705652,11
"619","2420",193313.6,22962.4844827586,7971.8,2036.1951507537,1,2,"Ccyma_0311","SM70",21,31,4,10.88,0.247272727272727,90784,TRUE,30,0.568861027336699,59.8300276471733,22
"620","2421",281924.9,25078.9757142857,37567.1,4502.21758026908,1,1,"Clfin_0213","SM117",40,32,4,33.36,0.641538461538462,170638,TRUE,45,0.492907346181028,63.4404593217105,10
"621","2422",1420671.8,81532.3728571429,26786.4,4143.97764146727,1,2,"Clfin_0320","SM117",39,32,4,38.61,0.8775,201670,TRUE,38,0.749979748320647,66.82682216302,1
"622","2423",2178346.6,105415.558333333,46509.3,3851.72759717965,1,2,"Aoost_1058","SM88",38,32,4,54.34,1.235,224056.5,TRUE,39,0.385794869482172,75.0180743191325,10
"623","2424",631304.8,51294.1585714286,25001.3,2529.98753129355,1,1,"Rbani_0320","SM66",37,32,4,40.22,0.773461538461538,213850,TRUE,45,0.444008833412128,72.6839165506105,13
"624","2425",840890.45,57033.57,26650.4,2619.71904916666,1,1,"Volin_0203","SM3",36,32,4,39.8,0.765384615384615,195297,TRUE,45,0.716656890169819,66.1863385153237,10
"625","2426",237896,21636.7428571429,23715.5,3187.44938066299,1,1,"Ilona_1060","SM168C",35,32,4,20.95,0.402884615384615,179879,TRUE,45,-0.0560920736611772,61.9768316621722,31
"626","2427",845484.45,53147.2277777778,18535.6,3931.25539697646,1,2,"Banca_0109","SM92",34,32,4,22.91,0.520681818181818,194547,TRUE,39,0.709628957011464,62.6497990364538,4
"627","2428",290293,30223.2,25835.5,2061.73042490186,1,1,"Banca_0417","SM42",33,32,4,28.66,0.551153846153846,193431,TRUE,45,0.54388142598115,65.4404307930333,12
"628","2429",1702132.3,88185.318918919,24051.4,2845.7979500905,1,2,"Banna_0947","SM56",32,32,4,41.6,0.924444444444445,214209.5,TRUE,41,1.0341788286545,63.2437511481513,1
"629","2430",504588.95,39650.4472972973,10710.9,2614.14594831739,1,2,"Aearl_0411","SM42",31,32,4,27.09,0.531176470588235,208502,TRUE,47,0.680521832320987,61.5778804949714,4
"630","2431",215438,24343.0642857143,12003.6,2757.3737214629,1,1,"Lflex_0529","SM58",30,32,4,20.16,0.387692307692308,169587,TRUE,44,0.762895360170643,58.8091799173,10
"631","2432",441028.5,39167.1617647059,6.5,3613.30389134383,1,1,"Aearl_0749","SM153D",29,32,4,25.93,0.498653846153846,161676,NA,39,NA,NA,22
"632","2433",107242.5,30927.7857142857,29543.4,4334.7443062878,1,1,"Ilona_0427","SM42",28,32,4,21.68,0.416923076923077,171947,FALSE,31,0.0843996329480017,71.0977097801729,21
"633","2434",272048.1,26901.1314285714,15585.8,4010.58029760912,1,1,"Borek_0410","SM42",27,32,4,26.18,0.503461538461538,137842,TRUE,44,0.721378228200099,58.902378986165,9
"634","2435",511055.25,42775.0735294118,21723.5,3812.66784204554,1,1,"Sster_0313","SM9",26,32,4,34.55,0.664423076923077,164454.5,TRUE,38,0.593970624078102,64.9948716075425,11
"635","2436",334409.45,30337.6651515151,15280.8,3492.36991825165,1,1,"Ctain_0212","MIX",25,32,4,23.78,0.457307692307692,129783,TRUE,40,0.582186161266621,60.4639682070109,12
"636","2437",719565.2,50162.5453125,16514.4,3328.05013485739,1,2,"Ilona_0953","SM42",24,32,4,33.62,0.65921568627451,206366,TRUE,38,0.501755768137486,65.06094565495,26
"637","2438",788499.65,77542.3655172414,13763.3,2014.77019291525,1,2,"Mrida_0210","SM69",23,32,4,30.36,0.69,201464.5,TRUE,31,0.527616606087163,63.8992572395533,18
"638","2439",279411.25,29597.1136363636,7824.3,2600.74545141026,1,1,"Aearl_0749","SM56",22,32,4,23.81,0.457884615384615,150709,TRUE,42,0.861430899079958,61.5912243944283,11
"639","2440",429454.5,35760.96875,8125.4,1853.8327949641,1,2,"Banca_0525","SM42",21,32,4,27.08,0.530980392156863,183756.5,TRUE,38,0.698690070167818,58.07914502432,26
"640","2441",956138.25,50733.222972973,32471.9,3567.34492887391,1,2,"Lflex_0743","SM153C",40,33,4,21.4,0.509523809523809,174432,FALSE,38,0.0142036059595067,69.6277813055692,20
"641","2442",482101.9,36907.6757142857,16450.6,2745.83404342941,1,1,"Ancor_0742","SM83",39,33,4,30.04,0.577692307692308,151083,TRUE,44,0.728865005066872,63.2629498658158,10
"642","2443",198401.7,22270.8985714286,19441.2,1661.59716405266,1,1,"Aoost_0430","SM90",38,33,4,26.14,0.502692307692308,167317,TRUE,45,0.064038538229244,64.2748273239921,13
"643","2444",168947,14382.3857142857,19553.4,1842.05315953385,1,1,"Ccyma_0955","SM42",37,33,4,18.38,0.353461538461538,137719,TRUE,45,0.665735492041104,60.7515364765868,12
"644","2445",875571.55,57419.8728571429,20515.2,3196.07363028507,1,1,"Rbani_0320","SM53",36,33,4,34.47,0.662884615384615,180500,TRUE,42,0.861746240058819,68.0791964072263,8
"645","2446",633428.8,50498.4157142857,25372.6,2563.04279447733,1,1,"Aearl_0749","SM147B",35,33,4,25.83,0.496730769230769,210279,TRUE,45,0.617643207599855,67.5635054803917,10
"646","2447",1307909.95,81598.1162162162,22193.4,2045.53981418467,1,2,"Ilona_1060","SM42",34,33,4,42.15,0.826470588235294,224188,TRUE,47,0.591280313448407,62.4314768799333,1
"647","2448",816929.75,55484.3648648649,17985.5,2400.55148875706,1,2,"Aearl_0527","SM148B",33,33,4,20.55,0.489285714285714,187506,FALSE,38,0.13746735990892,63.2363217017077,23
"648","2449",82392.9,5373.78285714286,18786.4,1377.63325935854,1,1,"Ilona_0427","SM89",32,33,4,4.84,0.0930769230769231,81943,TRUE,45,-0.00643833566399421,62.8009229977667,27
"649","2450",736812.9,52823.6614285714,18580.3,2789.41128184563,1,1,"Kdike_0853","SM20",31,33,4,30.51,0.586730769230769,200715,TRUE,45,0.826582541459949,64.4795053961917,10
"650","2451",293142,22007.9256756757,11857.5,3131.20727286095,1,2,"Lflex_0305","SM42",30,33,4,13.25,0.259803921568627,176912,TRUE,47,0.478211510618447,60.0943078111619,32
"651","2452",396208.65,32125.4486486486,12860.8,2325.32995058429,1,2,"Lflex_0743","MIX",29,33,4,22.36,0.43843137254902,196381,TRUE,47,0.624945980416879,64.2681275946333,7
"652","2453",1344973.65,78652.1121621621,36925.2,2818.78007882044,1,2,"Kdike_0962","SM104",28,33,4,38.85,0.882954545454545,225337,TRUE,40,0.316088853818991,68.8896645410275,22
"653","2454",1283371.6,69335.4297297297,27875.2,4069.58984420059,1,2,"Volin_0203","MIX",27,33,4,44.91,0.880588235294118,202116,TRUE,44,0.636523908067458,62.66464370445,9
"654","2455",1726731.45,108196.223333333,35817.6,5794.77719225451,1,2,"Mrida_0210","SM92",26,33,4,45.65,1.0375,217216,TRUE,33,0.470400660947667,66.4886544977225,17
"655","2456",468523.75,35121.3642857143,15899.5,2869.04106459176,1,1,"Banca_0947","MIX",25,33,4,22.9,0.440384615384615,145341.5,TRUE,41,0.533695761808529,62.797722996927,12
"656","2457",94450.85,7279.43857142857,14885.3,1765.72015761116,1,1,"Aearl_0953","MIX",24,33,4,6.45,0.124038461538462,45857,TRUE,45,0.689230029443492,61.9892809970216,9
"657","2458",307818.45,28514.72,13825.4,2484.05588332062,1,1,"Ccyma_0420","SM169",23,33,4,11.96,0.23,150427,TRUE,44,0.261832533982724,64.8057894554054,12
"658","2459",129541.9,13592.59,8399.4,1794.86424844395,1,1,"Aaran_0534","SM30",22,33,4,7.88,0.151538461538462,100563,TRUE,45,0.530649172833344,65.6609366203487,11
"659","2460",80156.75,10767.7714285714,5941.4,2080.19744447111,1,1,"Volin_0102","SM85",21,33,4,9.21,0.177115384615385,96981,TRUE,45,0.354828066790992,62.2949659921622,12
"660","2461",853808,58108.15,29477,2834.73650093649,1,1,"Aoost_0751","SM42",40,34,4,31.87,0.612884615384615,191582,TRUE,45,0.438590640517808,65.2160077145447,11
"661","2462",1224804,63357.4256756757,59096.7,4683.55369710457,1,2,"Borek_0101","SM137B",39,34,4,36.8,0.876190476190476,187466,FALSE,38,0.366768860364685,69.5663601413051,7
"662","2463",1560423,80730.295945946,44193.8,3890.26599126857,1,2,"Sster_0105","SM42",38,34,4,60.9,1.19411764705882,201622,TRUE,47,0.851620754717587,64.5683608856214,4
"663","2464",501415.05,42449.8157142857,13267.2,2735.33077570103,1,1,"Clfin_0751","SM123",37,34,4,26.03,0.500576923076923,201960,TRUE,45,0.745592303940071,69.4683403314395,10
"664","2465",755381.65,51191.4162162162,9289.7,3694.56689253539,1,2,"Aearl_0749","SM7",36,34,4,22.94,0.509777777777778,178323,TRUE,41,0.61430710963844,60.68782810779,1
"665","2466",614846,41316.8642857143,24665.5,3832.14353508493,1,1,"Ctain_0212","SM113",35,34,4,12.91,0.248269230769231,182987,TRUE,44,0.513874206194343,64.9654934227,11
"666","2467",385047.75,18506.2027027027,17403.1,3921.5147461421,1,2,"Borek_0410","SM43",34,34,4,6.8,0.151111111111111,88397,TRUE,41,0.588120669076283,58.76596574165,3
